Code_dot,Code_iata,City_name,Airport_name
11541.0,ELQ,"Gassim, Saudi Arabia",Prince Naif Bin Abdulaziz
11543.0,ELS,"East London, South Africa",King Phalo
11544.0,ELT,"El Tor, Egypt",El Tor Airport
11545.0,ELV,"Elfin Cove, AK",Elfin Cove Seaplane Base
11546.0,ELW,"Ellamar, AK",Ellamar Seaplane Base
11547.0,ELY,"Ely, NV",Ely Airport/Yelland Field
11548.0,EMA,"Derby, United Kingdom",East Midlands
11549.0,EMD,"Emerald, Australia",Emerald Airport
11550.0,EMK,"Emmonak, AK",Emmonak Airport
15937.0,EML,"Emmen, Switzerland",Emmen Airport
15937.0,XWD,"Emmen, Switzerland",Emmen Airport
11551.0,EMM,"Kemmerer, WY",Kemmerer Municipal
11552.0,EMN,"Nema, Mauritania",Nema Airport
11553.0,EMP,"Emporia, KS",Emporia Municipal
11554.0,EMT,"El Monte, CA",San Gabriel Valley
11555.0,ENA,"Kenai, AK",Kenai Municipal
11556.0,ENC,"Nancy, France",Nancy Essey
11557.0,END,"Enid, OK",Vance AFB
11558.0,ENL,"Centralia, IL",Centralia Municipal
11559.0,ENN,"Nenana, AK",Nenana Municipal
11560.0,ENQ,"Comayagua, Honduras",Palmerola International
15923.0,ENQ,"Comayagua, Honduras",Palmerola International
11560.0,XPL,"Comayagua, Honduras",Palmerola International
15923.0,XPL,"Comayagua, Honduras",Palmerola International
11561.0,ENS,"Enschede, Netherlands",Twente
11562.0,ENU,"Enugu, Nigeria",Akanu Ibiam International
11563.0,ENV,"Wendover, UT",Wendover Airport
11564.0,ENW,"Kenosha, WI",Kenosha Regional
11565.0,EOH,"Medellin, Colombia",Olaya Herrera
11566.0,EOK,"Keokuk, IA",Keokuk Municipal
16458.0,EPA,"El Palomar, Argentina",El Palomar Airport
11567.0,EPH,"Ephrata/Moses Lake, WA",Ephrata Municipal
11569.0,EPL,"Epinal, France",Epinal Mirecourt
11570.0,EPN,"Epena, Congo (Brazaville)",Epena Airport
11571.0,EPR,"Esperance, Australia",Esperance Airport
11572.0,EQS,"Esquel, Argentina",Esquel Airport
11573.0,ERA,"Erigavo, Somalia",Erigavo Airport
11574.0,ERC,"Erzincan, Turkey",Erzincan Airport
11575.0,ERD,"Berdyansk, Ukraine",Berdyansk Airport
11576.0,ERF,"Erfurt, Germany",Erfurt Weimar
11577.0,ERI,"Erie, PA",Erie International/Tom Ridge Field
11578.0,ERM,"Erechim, Brazil",Erechim Airport
11579.0,ERN,"Eirunepe, Brazil",Eirunepe Airport
11580.0,ERS,"Windhoek, Namibia",Eros
11581.0,ERT,"Erdenet, Mongolia",Erdenet Airport
11582.0,ERV,"Kerrville, TX",Kerrville Municipal/Louis Schreiner Field
11583.0,ERZ,"Erzurum, Turkey",Erzurum Airport
11584.0,ES1,"Madrid, Spain",Getafe
11585.0,ESA,"Esa'ala, Papua New Guinea",Esa'ala Airport
11586.0,ESB,"Ankara, Turkey",Esenboga
11587.0,ESC,"Escanaba, MI",Delta County
11588.0,ESD,"Eastsound, WA",Orcas Island
11589.0,ESE,"Ensenada, Mexico",Ensenada Airport
11590.0,ESF,"Alexandria, LA",Esler Regional
11591.0,ESM,"Esmeraldas, Ecuador",Coronel Carlos Concha Torres
11592.0,ESN,"Easton, MD",Easton/Newnam Field
11593.0,ESP,"Stroudsburg, PA",Stroudsburg Pocono
11594.0,ESR,"El Salvador, Chile",Ricardo Garcia Posada
11595.0,ESS,"Essen, Germany",Essen Muelheim
16796.0,EST,"Estherville, IA",Estherville Municipal
16938.0,ETB,"West Bend, WI",West Bend Municipal
11596.0,ETH,"Eilat, Israel",Eilat Airport
11597.0,ETN,"Eastland, TX",Eastland Municipal
11598.0,ETS,"Enterprise, AL",Enterprise Municipal
11599.0,ETZ,"Metz/Nancy, France",Metz Nancy Lorraine
11600.0,EUA,"Eua, Tonga",Eua Airport
11601.0,EUE,"Eureka, NV",Eureka Airport
11602.0,EUF,"Eufaula, AL",Weedon Field
11603.0,EUG,"Eugene, OR",Mahlon Sweet Field
11604.0,EUN,"Laayoune, Morocco",Hassan I International
11605.0,EUX,"St. Eustatius, Bonaire, Sint Eustatius, and Saba",F.D. Roosevelt
11606.0,EVC,"Eva Creek, AK",Eva Creek Airport
11607.0,EVE,"Evenes, Norway",Harstad Narvik
11608.0,EVG,"Sveg, Sweden",Sveg Airport
11609.0,EVM,"Eveleth, MN",Eveleth Virginia Municipal
11610.0,EVN,"Yerevan, Armenia",Zvartnots
11612.0,EVV,"Evansville, IN",Evansville Regional
11613.0,EVW,"Evanston, WY",Evanston-Uinta County Burns Field
11614.0,EVX,"Evreux, France",Evreux Fauville
11615.0,EWB,"New Bedford/Fall River, MA",New Bedford Regional
11616.0,EWK,"Newton, KS",Newton City County
11617.0,EWN,"New Bern/Morehead/Beaufort, NC",Coastal Carolina Regional
11618.0,EWR,"Newark, NJ",Newark Liberty International
11619.0,EXI,"Excursion Inlet, AK",Excursion Inlet Seaplane Base
11620.0,EXT,"Exeter, United Kingdom",Exeter Airport
11621.0,EXU,"George Town, The Bahamas",George Town Airport
11622.0,EYL,"Yelimane, Mali",Yelimane Airport
11623.0,EYP,"El Yopal, Colombia",El Yopal Airport
11624.0,EYW,"Key West, FL",Key West International
11625.0,EZE,"Ezeiza, Argentina",Ministro Pistarini
11626.0,EZS,"Elazig, Turkey",Elazig Airport
11627.0,F70,"Murrieta/Temecula, CA",French Valley
11627.0,RBK,"Murrieta/Temecula, CA",French Valley
11628.0,FAB,"Farnborough, United Kingdom",Farnborough Airport
11629.0,FAE,"Sorvagur, Denmark",Vagar
11630.0,FAI,"Fairbanks, AK",Fairbanks International
11631.0,FAJ,"Fajardo, PR",Diego Jimenez Torres
11632.0,FAK,"False Island, AK",False Island Airport
11633.0,FAL,"Roma, TX",Falcon State Park
11634.0,FAM,"Farmington, MO",Farmington Regional
11635.0,FAN,"Farsund, Norway",Lista
11636.0,FAO,"Faro, Portugal",Faro Airport
16647.0,FAQ,"Fitiuta Village, TT",Fitiuta
11637.0,FAR,"Fargo, ND",Hector International
11638.0,FAT,"Fresno, CA",Fresno Yosemite International
11639.0,FAU,"Fairmount Island, AK",Fairmount Island Airport
11640.0,FAV,"Fakarava, French Polynesia",Fakarava Airport
11641.0,FAY,"Fayetteville, NC",Fayetteville Regional/Grannis Field
11642.0,FBG,"Fort Bragg, NC",Simmons AAF
11643.0,FBK,"Fairbanks, AK",Ladd AAF
11644.0,FBM,"Lubumbashi, Congo (Kinshasa)",Lubumbashi International
11645.0,FBR,"Fort Bridger, WY",Fort Bridger Airport
11646.0,FBS,"Friday Harbor, WA",Friday Harbor Seaplane Base
11647.0,FBU,"Oslo, Norway",Fornebu
11648.0,FCA,"Kalispell, MT",Glacier Park International
11649.0,FCH,"Fresno, CA",Fresno Chandler Executive
11650.0,FCM,"Minneapolis, MN",Flying Cloud
16556.0,FCN,"Nordholz, Germany",Nordholz Airport
11651.0,FCO,"Rome, Italy",Fiumicino
11652.0,FCS,"Colorado Springs, CO",Butts AHP
11653.0,FDE,"Forde, Norway",Forde Airport
11654.0,FDF,"Fort de France, Martinique",Martinique Aime Cesaire
11655.0,FDH,"Friedrichshafen, Germany",Friedrichshafen Airport
11656.0,FDK,"Frederick, MD",Frederick Municipal
11657.0,FDR,"Frederick, OK",Frederick Regional
11658.0,FDU,"Bandundu, Congo (Kinshasa)",Bandundu Airport
11659.0,FDY,"Findlay, OH",Findlay Airport
11660.0,FEG,"Fergana, Uzbekistan",Fergana Airport
11661.0,FEN,"Fernando de Noronha, Brazil",Fernando de Noronha Airport
11662.0,FEP,"Freeport, IL",Albertus
11663.0,FET,"Fremont, NE",Fremont Municipal
11664.0,FEW,"Cheyenne, WY",Francis E. Warren AFB Heliport
11665.0,FEZ,"Fez, Morocco",Saiss International
11666.0,FFD,"Fairford, United Kingdom",RAF Fairford
16820.0,FFL,"Fairfield, IA",Fairfield Municipal
11667.0,FFM,"Fergus Falls, MN",Fergus Falls Municipal-Einar Mickelson Field
11668.0,FFO,"Dayton, OH",Wright-Patterson AFB
11669.0,FFT,"Frankfort, KY",Capital City
11670.0,FGD,"Fderik, Mauritania",Fderik Airport
11671.0,FGI,"Apia, Samoa",Fagali I
16363.0,FHB,"Fernandina Beach, FL",Fernandina Beach Municipal
11673.0,FHU,"Fort Huachuca, AZ",Sierra Vista Municipal-Libby AAF
11674.0,FIC,"Fire Cove, AK",Fire Cove Airport
11675.0,FID,"Fishers Island, NY",Elizabeth Field
11676.0,FIH,"Kinshasa, Congo (Kinshasa)",N'Djili International
11677.0,FIL,"Fillmore, UT",Fillmore Municipal
11678.0,FIN,"Finschhafen, Papua New Guinea",Finschhafen Airport
11679.0,FIZ,"Fitzroy Crossing, Australia",Fitzroy Crossing Airport
11680.0,FJR,"Al-Fujairah, United Arab Emirates",Fujairah International
11681.0,FKB,"Karlsruhe/Baden-Baden, Germany",Karlsruhe/Baden-Baden Airport
11682.0,FKI,"Kisangani, Congo (Kinshasa)",Bangoka International
11683.0,FKJ,"Fukui, Japan",Fukui Airport
11684.0,FKL,"Franklin/Oil City, PA",Venango Regional
11685.0,FKS,"Fukushima, Japan",Fukushima Airport
11686.0,FL1,"Zephyrhills, FL",Zephyrhills Municipal
11687.0,FL2,"Valkaria, FL",Valkaria Airport
11688.0,FL3,"Chipley, FL",Vosikas
11689.0,FL4,"Bunnell, FL",Flagler Executive
11690.0,FL5,"Williston, FL",Williston Municipal
16534.0,FL6,"Clewiston, FL",Airglades
16751.0,FL7,"Placida, FL",Coral Creek
16816.0,FL8,"Deland, FL",Deland Municipal Sidney H Taylor Field
16846.0,FL9,"Lake Wales, FL",Lake Wales Municipal
11691.0,FLA,"Florencia, Colombia",Gustavo Artunduaga Paredes
11692.0,FLB,"Floriano, Brazil",Floriano Airport
11693.0,FLD,"Fond Du Lac, WI",Fond Du Lac County
11694.0,FLF,"Flensburg, Germany",Flensburg Schaeferhaus
11695.0,FLG,"Flagstaff, AZ",Flagstaff Pulliam
11696.0,FLJ,"Falls Bay, AK",Falls Bay Airport
11697.0,FLL,"Fort Lauderdale, FL",Fort Lauderdale-Hollywood International
11698.0,FLN,"Florianopolis, Brazil",Hercilio Luz International
11699.0,FLO,"Florence, SC",Florence Regional
11700.0,FLR,"Florence, Italy",Firenze
11701.0,FLS,"Flinders Island, Australia",Flinders Island Airport
11702.0,FLT,"Flat, AK",Flat Airport
11703.0,FLU,"New York, NY",Flushing
11704.0,FLV,"Leavenworth, KS",Sherman AAF
11705.0,FLW,"Santa Cruz das Flores, Portugal",Flores
11706.0,FLX,"Fallon, NV",Fallon Municipal
11707.0,FMA,"Formosa, Argentina",Formosa Airport
11708.0,FMC,"Five Mile Camp, AK",Five Mile Camp Airport
16764.0,FME,"Fort Meade, MD",Tipton
11709.0,FMH,"Falmouth, MA",Cape Cod CGAS
11710.0,FMI,"Kalemie, Congo (Kinshasa)",Kalemie Airport
16551.0,FMM,"Memmingen, Germany",Memmingen Airport
11711.0,FMN,"Farmington, NM",Four Corners Regional
11712.0,FMO,"Greven, Germany",Muenster Osnabrueck
11713.0,FMS,"Fort Madison, IA",Fort Madison Municipal
11714.0,FMY,"Fort Myers, FL",Page Field
11715.0,FNA,"Freetown, Sierra Leone",Freetown Lungi International
11716.0,FNC,"Funchal, Portugal",Madeira
11717.0,FNI,"Nimes, France",Nimes Garons
11718.0,FNJ,"Pyongyang, North Korea",Pyongyang International
11719.0,FNL,"Fort Collins/Loveland, CO",Northern Colorado Regional
11720.0,FNR,"Funter Bay Alaska, AK",Funter Bay
11721.0,FNT,"Flint, MI",Bishop International
11723.0,FOB,"Fort Bragg, CA",Fort Bragg Airport
11724.0,FOC,"Fuzhou, China",Changle
11725.0,FOD,"Fort Dodge, IA",Fort Dodge Regional
11726.0,FOE,"Topeka, KS",Topeka Regional
11727.0,FOG,"Foggia, Italy",Foggia Airport
11728.0,FOK,"Westhampton, NY",Francis S. Gabreski
16632.0,FON,"San Carlos, Costa Rica",Arenal
11730.0,FOR,"Fortaleza, Brazil",Pinto Martins International
11731.0,FPO,"Freeport, The Bahamas",Grand Bahama International
11732.0,FPR,"Fort Pierce, FL",Treasure Coast International
11733.0,FPY,"Perry, FL",Perry-Foley
11734.0,FQA,"Patching Lake, AK",Patching Lake Airport
11735.0,FQB,"Ventura, CA",San Nicolas Island NOLF
11736.0,FQC,"Kodiak, AK",Lilly Lake
11737.0,FQD,"Katmai National Park, AK",Trident Volcano
11738.0,FQE,"Annex Creek, AK",Annex Creek Airport
11739.0,FQF,"Davidson Creek, AK",Davidson Creek Airport
11740.0,FQG,"Snettisham, AK",Snettisham Airport
11741.0,FQH,"Fire Island, AK",Fire Island Airport
11742.0,FQI,"Scott, KY",Georgetown Scott County Regional
11743.0,FQJ,"Greens Creek, AK",Greens Creek Airport
11744.0,FQK,"Gull Cove, AK",Gull Cove Airport
11745.0,FQL,"Flora, IL",Flora Municipal
11747.0,FQN,"Karta Lake, AK",Karta Lake Airport
11748.0,FQO,"Manzanita Lake, AK",Manzanita Lake Airport
11749.0,FQP,"Shrimp Bay, AK",Shrimp Bay Airport
11750.0,FQQ,"Dry Bay, AK",Dry Bay Airport
11751.0,FQR,"Josephine Lake, AK",Josephine Lake Airport
11754.0,FQU,"Libby, MT",Libby Airport
11755.0,FQV,"Volcano Bay, AK",Volcano Bay Airport
11756.0,FQW,"Fort Glenn, AK",Fort Glenn Airport
11757.0,FQX,"Babe Islands, AK",Babe Islands Airport
11758.0,FQY,"Kahli Cove, AK",Kahli Cove Airport
11760.0,FRA,"Frankfurt, Germany",Frankfurt Main
11761.0,FRC,"Franca, Brazil",Tenente Lund Pressoto
11762.0,FRD,"Friday Harbor, WA",Friday Harbor Airport
11763.0,FRF,"Frankfurt, Germany",Rhein Main AFB
11764.0,FRG,"East Farmingdale, NY",Republic
11765.0,FRL,"Forli, Italy",Forli Airport
11766.0,FRM,"Fairmont, MN",Fairmont Municipal
11767.0,FRO,"Floro, Norway",Floro Airport
11768.0,FRP,"Fresh Water Bay, AK",Fresh Water Bay Airport
11769.0,FRR,"Front Royal, VA",Front Royal-Warren County
11770.0,FRS,"Flores, Guatemala",Flores Airport
11771.0,FRU,"Bishkek, Kyrgyzstan",Manas
11772.0,FRW,"Francistown, Botswana",P G Matante International
11773.0,FRY,"Fryeburg, ME",Eastern Slopes Regional
11774.0,FSC,"Figari, France",Figari Sud Corse
11775.0,FSD,"Sioux Falls, SD",Joe Foss Field
11776.0,FSI,"Fort Sill, OK",Henry Post AAF
11777.0,FSK,"Fort Scott, KS",Fort Scott Municipal
11778.0,FSM,"Fort Smith, AR",Fort Smith Regional
11779.0,FSP,"St. Pierre, Saint Pierre and Miquelon",Saint Pierre
16448.0,FSS,"Forres, United Kingdom",RAF Kinloss
11780.0,FST,"Ft. Stockton, TX",Fort Stockton Pecos County
11781.0,FSZ,"Shizuoka, Japan",Shizuoka Airport
11782.0,FTC,"Fort Collins, CO",Fort Collins Airpark
11783.0,FTE,"El Calafate, Argentina",El Calafate Airport
11784.0,FTG,"Denver, CO",Colorado Air and Space Port
11785.0,FTK,"Fort Knox, KY",Godman AAF
11786.0,FTL,"Fortuna Ledge, AK",Fortuna Ledge Airport
11787.0,FTU,"Fort Dauphin, Madagascar",Marillac
11789.0,FTW,"Dallas/Fort Worth, TX",Fort Worth Meacham International
11790.0,FTY,"Atlanta, GA",Fulton County Exec Charlie Brown Field
11791.0,FUE,"Fuerteventura, Spain",Fuerteventura Airport
11792.0,FUJ,"Fukue, Japan",Fukue Airport
11793.0,FUK,"Fukuoka, Japan",Fukuoka Airport
11794.0,FUL,"Fullerton, CA",Fullerton Municipal
11795.0,FUN,"Funafuti, Tuvalu",Funafuti International
11796.0,FUT,"Futuna Island, Wallis and Futuna",Futuna Pointe Vele
11797.0,FVA,"Osprey Lodge, AK",Osprey Lodge Airport
11798.0,FVB,"Baledogle, Somalia",Baledogle Airport
11799.0,FVC,"Baikonour, Kazakhstan",Baikonour Airport
11800.0,FVD,"Sonora, TX",Sonora Municipal
11801.0,FVE,"Fallbrook, CA",Fallbrook Community Airpark
11802.0,FVF,"Dadaab, Kenya",Hagadera
11803.0,FVG,"Wickenburg, AZ",Wickenburg Municipal
11804.0,FVH,"Othello, WA",Othello Municipal
11805.0,FVI,"Lake Providence, LA",Byerley
11806.0,FVJ,"Amberley, Australia",Amberley Airport
11810.0,FVN,"Culbertson, MT",Big Sky Field
11811.0,FVO,"Aurora, OR",Aurora State
11812.0,FVP,"Quincy, CA",Gansner Field
11813.0,FVQ,"Donlin Creek Mine, AK",Donlin Creek Mine Airport
11814.0,FVR,"Three Forks, MT",Three Forks Airport
16692.0,FVR,"Three Forks, MT",Three Forks Airport
11814.0,MT2,"Three Forks, MT",Three Forks Airport
16692.0,MT2,"Three Forks, MT",Three Forks Airport
11815.0,FVS,"Rexburg, ID",Rexburg-Madison County
11816.0,FVT,"Latacunga, Ecuador",Latacunga Airport
11817.0,FVU,"Las Palmas, Peru",Privado Las Palmas
11818.0,FVV,"Kernville, CA",Kern Valley
11819.0,FVW,"Golden Creek Mine, AK",Golden Creek Mine Airport
11820.0,FVX,"Grace Harbor, AK",Grace Harbor Airport
11821.0,FVY,"Unuk River, AK",Unuk River Airport
11822.0,FVZ,"Deadhorse, AK",Inigok
11823.0,FWA,"Fort Wayne, IN",Fort Wayne International
11824.0,FWH,"Fort Worth, TX",Fort Worth NAS JRB/Carswell Field
11825.0,FWL,"Farewell, AK",Farewell Airport
11826.0,FWS,"Fort Worth, TX",Fort Worth Spinks
11827.0,FXE,"Fort Lauderdale, FL",Fort Lauderdale Executive
11829.0,FXO,"Nova Freixo, Mozambique",Nova Freixo Airport
11830.0,FXR,"Clinton, IN",Frankfort Clinton County Regional
11831.0,FXY,"Forest City, IA",Forest City Municipal
11832.0,FYT,"Faya-Largeau, Chad",Faya-Largeau Airport
11833.0,FYU,"Fort Yukon, AK",Fort Yukon Airport
11834.0,FYV,"Fayetteville, AR",Drake Field
11835.0,FZO,"Filton, United Kingdom",Bristol Filton
16688.0,GA0,"Eastman, GA",Heart of Georgia Regional
11836.0,GA1,"Lafayette, GA",Barwick Lafayette
11837.0,GA2,"Carrollton, GA",West Georgia Regional - O V Gray Field
11838.0,GA3,"Atlanta, GA",Newnan Coweta County
16474.0,GA4,"Jefferson, GA",Jackson County
16582.0,GA5,"Thomson, GA",Thomson McDuffie County
16673.0,GA6,"Canton, GA",Cherokee County Regional
16783.0,GA7,"Greensboro, GA",Greene County Regional
16812.0,GA8,"Monroe, GA",Cy Nunnally Memorial
15622.0,GA9,"Cartersville, GA",Cartersville Airport
15622.0,VPC,"Cartersville, GA",Cartersville Airport
11839.0,GAC,"Gracias, Honduras",Gracias Airport
11840.0,GAD,"Gadsden, AL",Northeast Alabama Regional
11841.0,GAE,"Gabes, Tunisia",Matmata Northeast
11842.0,GAI,"Gaithersburg, MD",Montgomery County Airpark
11843.0,GAJ,"Yamagata, Japan",Yamagata Airport
11844.0,GAL,"Galena, AK",Edward G. Pitka Sr.
11845.0,GAM,"Gambell, AK",Gambell Airport
11846.0,GAN,"Gan Island, Maldives",Gan Island Airport
11847.0,GAO,"Guantanamo, Cuba",Los Canos
11848.0,GAQ,"Gao, Mali",Gao Airport
11849.0,GAR,"Garaina, Papua New Guinea",Garaina Airport
11850.0,GAT,"Gap, France",Gap Tallard
11851.0,GAU,"Guwahati, India",Lokpriya Gopinath Bordoloi International
11852.0,GAW,"Gangaw, Burma",Gangaw Airport
11853.0,GAY,"Gaya, India",Gaya Airport
11854.0,GB1,"Suffolk, United Kingdom",Wattisham
11855.0,GBA,"Goose Bay, AK",Goose Bay AAF
11856.0,GBD,"Great Bend, KS",Great Bend Municipal
11857.0,GBE,"Gaborone, Botswana",Sir Seretse Khama International
11858.0,GBG,"Galesburg, IL",Galesburg Municipal
11859.0,GBH,"Galbraith Lake, AK",Galbraith Lake Airport
11860.0,GBJ,"Marie Galante, Guadeloupe",Marie Galante Airport
11861.0,GBK,"Gbangbatok, Sierra Leone",Gbangbatok Airport
11862.0,GBR,"Great Barrington, MA",Walter J. Koladza
11863.0,GBU,"Khashm El Girba, Sudan",Khashm El Girba Airport
11864.0,GCA,"Guacamayas, Colombia",Guacamayas Airport
11865.0,GCC,"Gillette, WY",Northeast Wyoming Regional
11866.0,GCI,"Guernsey, United Kingdom",Guernsey Airport
11867.0,GCK,"Garden City, KS",Garden City Regional
11868.0,GCM,"Grand Cayman, Cayman Islands",Owen Roberts International
11869.0,GCN,"Grand Canyon, AZ",Grand Canyon National Park
11870.0,GCY,"Greeneville, TN",Municipal
11871.0,GDC,"Greenville, SC",Donaldson Field
11872.0,GDE,"Gode, Ethiopia",Gode Airport
11873.0,GDH,"Golden Horn Lodge, AK",Golden Horn Lodge Seaplane Base
11874.0,GDL,"Guadalajara, Mexico",Guadalajara International
11875.0,GDM,"Gardner, MA",Gardner Municipal
11876.0,GDN,"Gdansk, Poland",Gdansk Lech Walesa
11877.0,GDQ,"Gondar, Ethiopia",Gonder Atse Tewodros
11878.0,GDT,"Grand Turk, Turks and Caicos Islands",JAGS McCartney International
11879.0,GDV,"Glendive, MT",Dawson Community
11880.0,GDW,"Gladwin, MI",Gladwin Zettel Memorial
11881.0,GDX,"Magadan, Russia",Sokol
11882.0,GEA,"Noumea, New Caledonia",Noumea Magenta
11883.0,GED,"Georgetown, DE",Delaware Coastal
11884.0,GEG,"Spokane, WA",Spokane International
11885.0,GEK,"Ganes Creek, AK",Ganes Creek Airport
11886.0,GEL,"Santo Angelo, Brazil",Santo Angelo Airport
11887.0,GEN,"Oslo, Norway",Gardermoen
11888.0,GEO,"Georgetown, Guyana",Cheddi Jagan International
11889.0,GER,"Nueva Gerona, Cuba",Rafael Cabrera
11890.0,GES,"General Santos, Philippines",General Santos Airport
11891.0,GET,"Geraldton, Australia",Geraldton Airport
11892.0,GEV,"Gallivare, Sweden",Gallivare Airport
11893.0,GEY,"Greybull, WY",South Big Horn County
11894.0,GEZ,"Shelbyville, IN",Shelbyville Municipal
11895.0,GFA,"Great Falls, MT",Malmstrom AFB Heliport
11896.0,GFB,"Togiak Fish, AK",Togiak Fish Airport
11897.0,GFF,"Griffith, Australia",Griffith Airport
11898.0,GFK,"Grand Forks, ND",Grand Forks International
11899.0,GFL,"Glens Falls, NY",Floyd Bennett Memorial
11900.0,GFN,"Grafton, Australia",Grafton Airport
11901.0,GFO,"Bartica, Guyana",Bartica Airport
11902.0,GFR,"Granville, France",Granville Mont Saint Michel
11903.0,GFY,"Grootfontein, Namibia",Grootfontein Airport
11904.0,GGE,"Georgetown, SC",Georgetown County
11905.0,GGG,"Longview, TX",East Texas Regional
17009.0,GGH,"Cianorte, Brazil",Parana
11906.0,GGN,"Gagnoa, Cote d'Ivoire",Gagnoa Airport
16890.0,GGR,"Garowe Puntland, Somalia",New Garowe
11907.0,GGT,"Moss Town, The Bahamas",Exuma International
11908.0,GGW,"Glasgow, MT",Wokal Field Glasgow Valley County
11909.0,GHA,"Ghardaia, Algeria",Noumerat Moufdi Zakaria
11910.0,GHB,"Governors Harbour, The Bahamas",Governors Harbour Airport
11911.0,GHC,"Great Harbour Cay, The Bahamas",Great Harbour Cay Airport
11912.0,GHT,"Ghat, Libya",Ghat Airport
11913.0,GHU,"Gualeguaychu, Argentina",Gualeguaychu Airport
11914.0,GIB,"Gibraltar, Gibraltar",Gibraltar Airport
11915.0,GIG,"Rio de Janeiro, Brazil",Galeao Antonio Carlos Jobim International
11916.0,GIL,"Gilgit, Pakistan",Gilgit Airport
11917.0,GIS,"Gisborne, New Zealand",Gisborne Airport
11918.0,GIZ,"Gizan, Saudi Arabia",Gizan Saudia Arabia
11919.0,GJA,"Guanaja Island, Honduras",Guanaja
11920.0,GJM,"Guajara-Mirim, Brazil",Guajara Mirim
11921.0,GJT,"Grand Junction, CO",Grand Junction Regional
11922.0,GKA,"Goroka, Papua New Guinea",Goroka Airport
16859.0,GKE,"Geilenkirchen, Germany",Geilenkirchen Airport
11923.0,GKL,"Great Keppel Island, Australia",Bonnie Doon
11924.0,GKN,"Gulkana, AK",Gulkana Airport
11926.0,GL1,"Station Nord, Greenland",Station Nord Airport
11927.0,GL2,"Hyde Fjord, Greenland",Hyde Fjord Ice Strip
11928.0,GLA,"Glasgow, United Kingdom",Glasgow Airport
11929.0,GLD,"Goodland, KS",Renner Field Goodland Municipal
16658.0,GLE,"Gainesville, TX",Gainesville Municipal
16658.0,T1X,"Gainesville, TX",Gainesville Municipal
