code_dot,code_iata,city_name,airport_name,latitude,longitude
15489.0,URG,"Uruguaiana, Brazil",Rubem Berta,-29.78166667,-57.03833333
15489.0,URG,"Uruguaiana, Brazil",Rubem Berta,-29.78222222,-57.03805556
15490.0,URO,"Boos, France",Rouen Vallee de Seine,49.38416667,1.17472222
15490.0,URO,"Boos, France",Rouen Vallee de Seine,49.38527778,1.17611111
15490.0,URO,"Boos, France",Rouen Vallee de Seine,49.38861111,1.1875
15491.0,URT,"Surat Thani, Thailand",Surat Thani Airport,9.1325,99.13555556
15491.0,URT,"Surat Thani, Thailand",Surat Thani Airport,9.13333333,99.13333333
15492.0,URY,"Gurayat, Saudi Arabia",Guriat,31.40833333,37.26111111
15492.0,URY,"Gurayat, Saudi Arabia",Guriat,31.41222222,37.27944444
12544.0,USA,"Concord, NC",Concord Padgett Regional,35.38527778,-80.70972222
12544.0,USA,"Concord, NC",Concord Padgett Regional,35.38777778,-80.70916667
15493.0,USH,"Ushuaia, Argentina",Islas Malvinas,-54.80277778,-68.32777778
15494.0,USI,"Usibelli, AK",Usi Belli Coal Mine,63.86666667,-148.78333333
15495.0,USM,"Koh Samui, Thailand",Samui,9.54777778,100.0625
15495.0,USM,"Koh Samui, Thailand",Samui,9.54805556,100.0625
15495.0,USM,"Koh Samui, Thailand",Samui,9.55055556,100.06194444
15496.0,USN,"Ulsan, South Korea",Ulsan Airport,35.59055556,129.3575
15496.0,USN,"Ulsan, South Korea",Ulsan Airport,35.59361111,129.35166667
15497.0,UST,"St. Augustine, FL",Northeast Florida Regional,29.95916667,-81.33972222
15497.0,UST,"St. Augustine, FL",Northeast Florida Regional,29.95861111,-81.33888889
15498.0,UT1,"Heber, UT",Heber Valley,40.48194444,-111.42888889
16850.0,UT2,"North Salt Lake, UT",A A Helicopters Inc,40.85833333,-111.93472222
16905.0,UT3,"Spanish Fork, UT",Spanish Fork Municipal Woodhouse Field,40.145,-111.66777778
15499.0,UTB,"Muttaburra, Australia",Muttaburra Airport,-22.58333333,144.53333333
15499.0,UTB,"Muttaburra, Australia",Muttaburra Airport,-22.5875,144.525
15500.0,UTH,"Udon Thani, Thailand",Udon Thani Airport,17.38638889,102.78833333
15501.0,UTK,"Utirik, Marshall Islands",Utirik Island,11.23333333,169.86666667
15502.0,UTM,"Tunica, MS",Tunica Municipal,34.68083333,-90.34638889
15502.0,UTM,"Tunica, MS",Tunica Municipal,34.685,-90.34777778
15503.0,UTN,"Upington, South Africa",Upington International,-28.39972222,21.26333333
15503.0,UTN,"Upington, South Africa",Upington International,-28.40055556,21.25333333
15503.0,UTN,"Upington, South Africa",Upington International,-28.39805556,21.2625
15503.0,UTN,"Upington, South Africa",Upington International,-28.40166667,21.26111111
15504.0,UTO,"Utopia, AK",Indian Mountain LRRS,65.99333333,-153.70166667
15504.0,UTO,"Utopia, AK",Indian Mountain LRRS,65.99277778,-153.70361111
15504.0,UTO,"Utopia, AK",Indian Mountain LRRS,65.99277778,-153.70388889
15504.0,UTO,"Utopia, AK",Indian Mountain LRRS,65.99277778,-153.70416667
15505.0,UTP,"Utapao, Thailand",U Tapao Rayong Pattaya International,12.67972222,101.005
15505.0,UTP,"Utapao, Thailand",U Tapao Rayong Pattaya International,12.67777778,101.00916667
15506.0,UTT,"Mthatha, South Africa",Mthatha Airport,-31.54583333,28.67361111
15506.0,UTT,"Mthatha, South Africa",Mthatha Airport,-31.54611111,28.67527778
15506.0,UTT,"Mthatha, South Africa",Mthatha Airport,-31.54805556,28.67444444
15507.0,UTW,"Queenstown, South Africa",Queenstown Airport,-31.92,26.88222222
15507.0,UTW,"Queenstown, South Africa",Queenstown Airport,-31.92027778,26.88222222
16439.0,UUD,"Ulan-Ude, Russia",Mukhino,51.80666667,107.43833333
16439.0,UUD,"Ulan-Ude, Russia",Mukhino,51.80777778,107.43833333
16439.0,UUD,"Ulan-Ude, Russia",Mukhino,51.80972222,107.44055556
15508.0,UUK,"Kuparuk, AK",North Kuparuk,70.36222222,-149.02833333
15509.0,UUS,"Yuzhno-Sakhalinsk, Russia",Khomutovo,46.88333333,142.71666667
15509.0,UUS,"Yuzhno-Sakhalinsk, Russia",Khomutovo,46.88555556,142.7175
15510.0,UUU,"Manumu, Papua New Guinea",Manumu Airport,-9.07388889,147.57416667
15510.0,UUU,"Manumu, Papua New Guinea",Manumu Airport,-9.07444444,147.5725
15511.0,UVA,"Uvalde, TX",Garner Field,29.21138889,-99.74361111
15512.0,UVE,"Ouvea, New Caledonia",Ouvea Ouloup,-20.64055556,166.57277778
15512.0,UVE,"Ouvea, New Caledonia",Ouvea Ouloup,-20.64361111,166.58
15513.0,UVF,"St. Lucia, Saint Lucia",Hewanorra International,13.73305556,-60.9525
15513.0,UVF,"St. Lucia, Saint Lucia",Hewanorra International,13.73333333,-60.95277778
15513.0,UVF,"St. Lucia, Saint Lucia",Hewanorra International,13.73555556,-60.95222222
15514.0,UVL,"Kharja, Egypt",New Valley,25.475,30.59083333
15515.0,UXA,"Lik Camp, AK",Lik Camp Airport,68.16666667,-163.2
15516.0,UXB,"Fassberg, Germany",Fassberg Airport,52.92166667,-10.18416667
15517.0,UXC,"Hawley, MN",Hawley Municipal,46.88388889,-96.35027778
15517.0,UXC,"Hawley, MN",Hawley Municipal,46.88388889,-96.35055556
15517.0,UXC,"Hawley, MN",Hawley Municipal,46.88388889,-96.35083333
15518.0,UXD,"Chowchilla, CA",Chowchilla Airport,37.1125,-120.24694444
15518.0,UXD,"Chowchilla, CA",Chowchilla Airport,37.11333333,-120.24694444
15519.0,UXE,"Faulkton, SD",Faulkton Municipal,45.03027778,-99.1125
15519.0,UXE,"Faulkton, SD",Faulkton Municipal,45.03055556,-99.11277778
15519.0,UXE,"Faulkton, SD",Faulkton Municipal,45.03194444,-99.11555556
15520.0,UXF,"St. Anthony, ID",Stanford Field,43.94583333,-111.68416667
15520.0,UXF,"St. Anthony, ID",Stanford Field,43.95027778,-111.68472222
15521.0,UXG,"Dutch John, UT",Dutch John Airport,40.91777778,-109.39055556
15521.0,UXG,"Dutch John, UT",Dutch John Airport,40.91777778,-109.39083333
15523.0,UXI,"Calder Bay, AK",Calder Bay Airport,56.17166667,-133.49305556
15524.0,UXJ,"Richmond, KY",Central Kentucky Regional,37.63166667,-84.3325
15524.0,UXJ,"Richmond, KY",Central Kentucky Regional,37.63083333,-84.33222222
15524.0,UXJ,"Richmond, KY",Central Kentucky Regional,37.63138889,-84.3325
15525.0,UXK,"Petaluma, CA",Petaluma Municipal,38.25777778,-122.60527778
15526.0,UXL,"Chariot, AK",Chariot Airport,68.09722222,-165.76388889
15527.0,UXM,"47-Mile Mine, AK",47-Mile Mine Airport,61.04444444,-158.14527778
15528.0,UXN,"Prestonsburg, KY",Big Sandy Regional,37.75111111,-82.63666667
15528.0,UXN,"Prestonsburg, KY",Big Sandy Regional,37.75111111,-82.63694444
15529.0,UXO,"Fitchburg, MA",Fitchburg Municipal,42.55388889,-71.75916667
15529.0,UXO,"Fitchburg, MA",Fitchburg Municipal,42.55416667,-71.75888889
15530.0,UXP,"Bay St. Louis, MS",Stennis International,30.36777778,-89.45444444
15530.0,UXP,"Bay St. Louis, MS",Stennis International,30.36777778,-89.45472222
15531.0,UXQ,"Gilze-Rijen, Netherlands",Gilze-Rijen Airport,51.56666667,4.93916667
15531.0,UXQ,"Gilze-Rijen, Netherlands",Gilze-Rijen Airport,51.5675,4.93194444
15531.0,UXQ,"Gilze-Rijen, Netherlands",Gilze-Rijen Airport,51.56805556,4.93305556
15532.0,UXR,"Monument Valley, UT",Monument Valley Airport,37.01555556,-110.19916667
15532.0,UXR,"Monument Valley, UT",Monument Valley Airport,37.01666667,-110.20055556
15533.0,UXS,"Cimarron, KS",Cimarron Municipal,37.83055556,-100.35027778
15533.0,UXS,"Cimarron, KS",Cimarron Municipal,37.83055556,-100.35055556
15533.0,UXS,"Cimarron, KS",Cimarron Municipal,37.83277778,-100.34805556
15533.0,UXS,"Cimarron, KS",Cimarron Municipal,37.83333333,-100.34694444
15535.0,UXU,"Cheboygan, MI",Cheboygan County,45.65416667,-84.51833333
15535.0,UXU,"Cheboygan, MI",Cheboygan County,45.65361111,-84.51916667
15535.0,UXU,"Cheboygan, MI",Cheboygan County,45.65388889,-84.51916667
15536.0,UXV,"Enterprise, OR",Enterprise Municipal,45.42472222,-117.26472222
15536.0,UXV,"Enterprise, OR",Enterprise Municipal,45.42472222,-117.265
15536.0,UXV,"Enterprise, OR",Enterprise Municipal,45.425,-117.265
15537.0,UXW,"Cookeville, TN",Putnam County,36.19333333,-85.48694444
15538.0,UXX,"Hot Springs, MT",Hot Springs Airport,47.6125,-114.61333333
15539.0,UXY,"Circle, MT",Circle Town County,47.41666667,-105.55055556
15539.0,UXY,"Circle, MT",Circle Town County,47.41833333,-105.56083333
15540.0,UXZ,"Garrison, ND",Garrison Municipal,47.65583333,-101.43694444
15540.0,UXZ,"Garrison, ND",Garrison Municipal,47.65583333,-101.43722222
15540.0,UXZ,"Garrison, ND",Garrison Municipal,47.65611111,-101.43666667
15541.0,UY1,"Melilla, Uruguay",Angel S Adami,-34.78888889,-56.265
15541.0,UY1,"Melilla, Uruguay",Angel S Adami,-34.78916667,-56.26444444
15543.0,UYL,"Nyala, Sudan",Nyala Airport,12.05361111,24.95611111
15543.0,UYL,"Nyala, Sudan",Nyala Airport,12.07166667,24.89472222
15544.0,UZU,"Curuzu Cuatia, Argentina",Curuzu Cuatia Airport,-29.77055556,-57.97888889
15544.0,UZU,"Curuzu Cuatia, Argentina",Curuzu Cuatia Airport,-29.77555556,-57.97888889
15545.0,VA1,"Emporia, VA",Emporia Greensville Regional,36.68694444,-77.48277778
15546.0,VA2,"Chesapeake, VA",Chesapeake Regional,36.66555556,-76.32055556
15547.0,VA3,"Marion/Wytheville, VA",Mountain Empire,36.89472222,-81.34972222
15547.0,VA3,"Marion/Wytheville, VA",Mountain Empire,36.89472222,-81.35
15548.0,VA4,"Leesburg, VA",Leesburg Executive,39.07805556,-77.5575
16528.0,VA5,"Richmond, VA",Hanover County Municipal,37.70888889,-77.43666667
16697.0,VA6,"Moneta, VA",Smith Mountain Lake,37.10777778,-79.5925
16721.0,VA7,"Bridgewater, VA",Bridgewater Air Park,38.36666667,-78.96027778
16774.0,VA8,"Richmond, VA",Richmond Executive Chesterfield County,37.40638889,-77.52472222
16838.0,VA9,"Norfolk, VA",Hampton Roads Executive,36.78083333,-76.45138889
15549.0,VAA,"Vaasa, Finland",Vaasa Airport,63.045,21.76138889
15549.0,VAA,"Vaasa, Finland",Vaasa Airport,63.05055556,21.76222222
15550.0,VAD,"Valdosta, GA",Moody AFB,30.96777778,-83.19305556
15550.0,VAD,"Valdosta, GA",Moody AFB,30.96833333,-83.19305556
15550.0,VAD,"Valdosta, GA",Moody AFB,30.96861111,-83.19305556
15552.0,VAF,"Valence, France",Valence Chabeuil,44.92027778,4.97027778
15552.0,VAF,"Valence, France",Valence Chabeuil,44.92166667,4.97
15553.0,VAI,"Vanimo, Papua New Guinea",Vanimo Airport,-2.6925,141.30277778
15553.0,VAI,"Vanimo, Papua New Guinea",Vanimo Airport,-2.69388889,141.30361111
15553.0,VAI,"Vanimo, Papua New Guinea",Vanimo Airport,-2.69472222,141.30194444
15554.0,VAK,"Chevak, AK",Chevak Airport,61.53361111,-165.58388889
15554.0,VAK,"Chevak, AK",Chevak Airport,61.54083333,-165.60083333
15555.0,VAN,"Van, Turkey",Van Airport,38.45861111,43.33222222
15555.0,VAN,"Van, Turkey",Van Airport,38.46833333,43.33222222
15556.0,VAO,"Suavanao, Solomon Islands",Suavanao Airport,-7.58527778,158.73111111
15556.0,VAO,"Suavanao, Solomon Islands",Suavanao Airport,-7.58583333,158.73138889
15557.0,VAR,"Varna, Bulgaria",Varna Airport,43.23194444,27.82527778
15557.0,VAR,"Varna, Bulgaria",Varna Airport,43.2325,27.82555556
15558.0,VAS,"Sivas, Turkey",Sivas Airport,39.81388889,36.90361111
15558.0,VAS,"Sivas, Turkey",Sivas Airport,39.81388889,36.90416667
15559.0,VAV,"Vava'u, Tonga",Vava'u International,-18.58027778,-173.96666667
15559.0,VAV,"Vava'u, Tonga",Vava'u International,-18.58472222,-173.97083333
15559.0,VAV,"Vava'u, Tonga",Vava'u International,-18.58527778,-173.96166667
15559.0,VAV,"Vava'u, Tonga",Vava'u International,-18.58555556,-173.96277778
15559.0,VAV,"Vava'u, Tonga",Vava'u International,-18.58583333,-173.9625
15559.0,VAV,"Vava'u, Tonga",Vava'u International,-18.58583333,-173.96333333
15561.0,VBG,"Lompoc, CA",Vandenberg Sfb,34.72972222,-120.57583333
15561.0,VBG,"Lompoc, CA",Vandenberg Sfb,34.73722222,-120.58444444
15562.0,VBS,"Brescia, Italy",Brescia Montichiari,45.42861111,10.33138889
15562.0,VBS,"Brescia, Italy",Brescia Montichiari,45.42888889,10.33055556
15563.0,VBY,"Visby, Sweden",Visby Airport,57.66277778,18.34611111
15563.0,VBY,"Visby, Sweden",Visby Airport,57.66305556,18.34944444
15564.0,VCA,"Can Tho, Vietnam",Can Tho International,10.04722222,105.76638889
15564.0,VCA,"Can Tho, Vietnam",Can Tho International,10.08361111,105.70944444
15564.0,VCA,"Can Tho, Vietnam",Can Tho International,10.08388889,105.70972222
15565.0,VCB,"View Cove, AK",View Cove Airport,55.06666667,-133.01666667
15566.0,VCE,"Venice, Italy",Marco Polo International,45.50472222,12.34972222
15566.0,VCE,"Venice, Italy",Marco Polo International,45.50527778,12.35194444
15566.0,VCE,"Venice, Italy",Marco Polo International,45.50666667,12.34777778
15566.0,VCE,"Venice, Italy",Marco Polo International,45.5,12.35
15567.0,VCP,"Sao Paulo, Brazil",Viracopos International,-23.0075,-47.13444444
15568.0,VCR,"Carora, Venezuela",Carora Airport,10.17555556,-70.06527778
15568.0,VCR,"Carora, Venezuela",Carora Airport,10.17916667,-70.065
15569.0,VCT,"Victoria, TX",Victoria Regional,28.85111111,-96.91444444
15569.0,VCT,"Victoria, TX",Victoria Regional,28.8525,-96.91861111
15569.0,VCT,"Victoria, TX",Victoria Regional,28.85416667,-96.91861111
15570.0,VCV,"Victorville, CA",Southern California Logistics,34.59555556,-117.38277778
15570.0,VCV,"Victorville, CA",Southern California Logistics,34.5975,-117.38305556
15571.0,VDA,"Ovda, Israel",Ovda Airport,29.93861111,34.93694444
15571.0,VDA,"Ovda, Israel",Ovda Airport,29.94027778,34.93583333
15572.0,VDC,"Vitoria Da Conquista, Brazil",Vitoria Da Conquista Airport,-14.86277778,-40.86305556
15572.0,VDC,"Vitoria Da Conquista, Brazil",Vitoria Da Conquista Airport,-14.86333333,-40.86277778
15573.0,VDE,"Valverde, Spain",El Hierro,27.81472222,-17.88694444
15573.0,VDE,"Valverde, Spain",El Hierro,27.81277778,-17.88527778
15574.0,VDI,"Vidalia, GA",Vidalia Regional,32.1925,-82.37388889
15574.0,VDI,"Vidalia, GA",Vidalia Regional,32.19277778,-82.37111111
15575.0,VDM,"Viedma, Argentina",Viedma Airport,-40.85,-63.01666667
15576.0,VDP,"Valle de la Pascua, Venezuela",Valle de la Pascua Airport,9.22194444,-65.99333333
15576.0,VDP,"Valle de la Pascua, Venezuela",Valle de la Pascua Airport,9.22194444,-65.99361111
15577.0,VDR,"Villa Dolores, Argentina",Villa Dolores Airport,-31.94111111,-65.14222222
15577.0,VDR,"Villa Dolores, Argentina",Villa Dolores Airport,-31.94527778,-65.14611111
15578.0,VDS,"Vadso, Norway",Vadso Airport,70.065,29.84527778
15578.0,VDS,"Vadso, Norway",Vadso Airport,70.06527778,29.84472222
15579.0,VDZ,"Valdez, AK",Valdez Pioneer Field,61.1325,-146.23888889
15579.0,VDZ,"Valdez, AK",Valdez Pioneer Field,61.13416667,-146.24472222
15581.0,VEE,"Venetie, AK",Venetie Airport,67.00861111,-146.36638889
15581.0,VEE,"Venetie, AK",Venetie Airport,67.02305556,-146.41111111
15582.0,VEL,"Vernal, UT",Vernal Regional,40.43611111,-109.51138889
15582.0,VEL,"Vernal, UT",Vernal Regional,40.43888889,-109.51027778
15582.0,VEL,"Vernal, UT",Vernal Regional,40.44083333,-109.51
15583.0,VEO,"Versailles, MO",Roy Otten Memorial Airfield,38.42777778,-92.875
15584.0,VER,"Veracruz, Mexico",Veracruz International,19.13916667,-96.18888889
15584.0,VER,"Veracruz, Mexico",Veracruz International,19.14583333,-96.18722222
15584.0,VER,"Veracruz, Mexico",Veracruz International,19.15,-96.18333333
15585.0,VEY,"Vestmannaeyjar, Iceland",Vestmannaeyjar Airport,63.425,-20.27916667
15585.0,VEY,"Vestmannaeyjar, Iceland",Vestmannaeyjar Airport,63.42638889,-20.27777778
15586.0,VFA,"Victoria Falls, Zimbabwe",Victoria Falls International,-18.09305556,25.84027778
15586.0,VFA,"Victoria Falls, Zimbabwe",Victoria Falls International,-18.09611111,25.83916667
15586.0,VFA,"Victoria Falls, Zimbabwe",Victoria Falls International,-18.09694444,25.83583333
15586.0,VFA,"Victoria Falls, Zimbabwe",Victoria Falls International,-18.09694444,25.83611111
15587.0,VGA,"Vijayawada, India",Vijayawada Airport,16.52944444,80.79722222
15587.0,VGA,"Vijayawada, India",Vijayawada Airport,16.53111111,80.8
15587.0,VGA,"Vijayawada, India",Vijayawada Airport,16.5325,80.80527778
16454.0,VGC,"Hamilton, NY",Hamilton Municipal,42.84333333,-75.56111111
16454.0,VGC,"Hamilton, NY",Hamilton Municipal,42.84388889,-75.56138889
15588.0,VGO,"Vigo, Spain",Vigo Airport,42.22638889,-8.62777778
15588.0,VGO,"Vigo, Spain",Vigo Airport,42.23194444,-8.62666667
15589.0,VGT,"Las Vegas, NV",North Las Vegas,36.2125,-115.19694444
15589.0,VGT,"Las Vegas, NV",North Las Vegas,36.21055556,-115.19444444
15589.0,VGT,"Las Vegas, NV",North Las Vegas,36.21083333,-115.19444444
15590.0,VHM,"Vilhelmina, Sweden",Vilhelmina Airport,64.57916667,16.83361111
16789.0,VHN,"Van Horn, TX",Culberson County,31.05777778,-104.78388889
15591.0,VHY,"Vichy, France",Vichy Charmeil,46.16555556,3.40972222
15591.0,VHY,"Vichy, France",Vichy Charmeil,46.17166667,3.40416667
15593.0,VIC,"Vicenza, Italy",Vicenza Airport,45.57333333,11.52944444
15593.0,VIC,"Vicenza, Italy",Vicenza Airport,45.57527778,11.52638889
15594.0,VID,"Vidin, Bulgaria",Vidin Airport,44.0,22.83333333
15595.0,VIE,"Vienna, Austria",Wien Schwechat,48.10861111,16.56722222
15595.0,VIE,"Vienna, Austria",Wien Schwechat,48.11027778,16.56972222
15595.0,VIE,"Vienna, Austria",Wien Schwechat,48.11111111,16.55833333
15595.0,VIE,"Vienna, Austria",Wien Schwechat,48.11,16.56972222
15596.0,VIG,"El Vigia, Venezuela",Juan Pablo Perez Alfonzo,8.62416667,-71.67277778
15596.0,VIG,"El Vigia, Venezuela",Juan Pablo Perez Alfonzo,8.62388889,-71.675
15597.0,VIH,"Vichy, MO",Rolla National,38.1275,-91.76944444
15597.0,VIH,"Vichy, MO",Rolla National,38.12777778,-91.76944444
16529.0,VII,"Vinh City, Vietnam",Vinh,18.7375,105.67083333
15598.0,VIJ,"Virgin Gorda, British Virgin Islands",Virgin Gorda Airport,18.44638889,-64.42805556
15598.0,VIJ,"Virgin Gorda, British Virgin Islands",Virgin Gorda Airport,18.44638889,-64.42972222
15598.0,VIJ,"Virgin Gorda, British Virgin Islands",Virgin Gorda Airport,18.44666667,-64.42777778
15599.0,VIK,"Kavik River, AK",Kavik River Airport,69.67722222,-146.89916667
15600.0,VIL,"Dakhla, Morocco",Dakhla International,23.71833333,-15.93194444
15600.0,VIL,"Dakhla, Morocco",Dakhla International,23.71888889,-15.93555556
16933.0,VIN,"Vinnitsa, Ukraine",Gavryshivka International,49.2425,28.61388889
15601.0,VIS,"Visalia, CA",Visalia Municipal,36.31861111,-119.39277778
15601.0,VIS,"Visalia, CA",Visalia Municipal,36.31944444,-119.39388889
15602.0,VIT,"Vitoria, Spain",Vitoria Airport,42.88277778,-2.72444444
15602.0,VIT,"Vitoria, Spain",Vitoria Airport,42.88388889,-2.72305556
15603.0,VIX,"Vitoria, Brazil",Eurico de Aguiar Salles International,-20.25777778,-40.28666667
15603.0,VIX,"Vitoria, Brazil",Eurico de Aguiar Salles International,-20.25777778,-40.28694444
15603.0,VIX,"Vitoria, Brazil",Eurico de Aguiar Salles International,-20.26444444,-40.2875
16856.0,VJI,"Abingdon, VA",Virginia Highlands,36.68722222,-82.03333333
15604.0,VKO,"Moscow, Russia",Vnukovo,55.59166667,37.26138889
15604.0,VKO,"Moscow, Russia",Vnukovo,55.59583333,37.26583333
15604.0,VKO,"Moscow, Russia",Vnukovo,55.58333333,37.26666667
15605.0,VKS,"Vicksburg, MS",Vicksburg Municipal,32.23888889,-90.9275
15605.0,VKS,"Vicksburg, MS",Vicksburg Municipal,32.23916667,-90.92805556
15605.0,VKS,"Vicksburg, MS",Vicksburg Municipal,32.23944444,-90.92833333
15606.0,VLC,"Valencia, Spain",Valencia Airport,39.48861111,-0.48194444
15606.0,VLC,"Valencia, Spain",Valencia Airport,39.48944444,-0.48166667
15606.0,VLC,"Valencia, Spain",Valencia Airport,39.49,-0.48333333
15607.0,VLD,"Valdosta, GA",Valdosta Regional,30.78138889,-83.27611111
15607.0,VLD,"Valdosta, GA",Valdosta Regional,30.78222222,-83.27694444
15608.0,VLI,"Port Vila, Vanuatu",Port Vila Airport,-17.69333333,168.31
15608.0,VLI,"Port Vila, Vanuatu",Port Vila Airport,-17.69805556,168.3175
15608.0,VLI,"Port Vila, Vanuatu",Port Vila Airport,-17.69833333,168.3175
15609.0,VLL,"Valladolid, Spain",Valladolid Airport,41.70555556,-4.85416667
15609.0,VLL,"Valladolid, Spain",Valladolid Airport,41.70638889,-4.85194444
15609.0,VLL,"Valladolid, Spain",Valladolid Airport,41.70833333,-4.85527778
15610.0,VLN,"Valencia, Venezuela",Arturo Michelena International,10.14972222,-67.92805556
15610.0,VLN,"Valencia, Venezuela",Arturo Michelena International,10.14972222,-67.92833333
15610.0,VLN,"Valencia, Venezuela",Arturo Michelena International,10.14638889,-67.92916667
15612.0,VLR,"Vallenar, Chile",Vallenar Airport,-28.59166667,-70.76166667
15612.0,VLR,"Vallenar, Chile",Vallenar Airport,-28.59611111,-70.755
15612.0,VLR,"Vallenar, Chile",Vallenar Airport,-28.59694444,-70.7525
15613.0,VLV,"Valera, Venezuela",Dr. Antonio Nicolas Briceno,9.33916667,-70.58583333
15613.0,VLV,"Valera, Venezuela",Dr. Antonio Nicolas Briceno,9.34083333,-70.58416667
15613.0,VLV,"Valera, Venezuela",Dr. Antonio Nicolas Briceno,9.34083333,-70.58444444
15614.0,VME,"Villa Mercedes, Argentina",Mercedes,-33.64611111,-65.42138889
15614.0,VME,"Villa Mercedes, Argentina",Mercedes,-33.64722222,-65.41777778
15614.0,VME,"Villa Mercedes, Argentina",Mercedes,-33.64833333,-65.42166667
15615.0,VNC,"Venice, FL",Venice Municipal,27.07138889,-82.44
15615.0,VNC,"Venice, FL",Venice Municipal,27.07166667,-82.44027778
15615.0,VNC,"Venice, FL",Venice Municipal,27.07222222,-82.44055556
15616.0,VNO,"Vilnius, Lithuania",Vilnius International,54.63416667,25.28583333
15617.0,VNS,"Varanasi, India",Lal Bahadur Shastri Varanasi International,25.45222222,82.86194444
15617.0,VNS,"Varanasi, India",Lal Bahadur Shastri Varanasi International,25.45194444,82.86305556
15618.0,VNY,"Van Nuys, CA",Van Nuys Airport,34.20972222,-118.49
15619.0,VOG,"Volgograd, Russia",Gumrak,48.78027778,44.33555556
15619.0,VOG,"Volgograd, Russia",Gumrak,48.7825,44.34555556
15619.0,VOG,"Volgograd, Russia",Gumrak,48.75,44.5
15620.0,VOK,"Camp Douglas, WI",Volk Field,43.93833333,-90.26833333
15620.0,VOK,"Camp Douglas, WI",Volk Field,43.93916667,-90.25305556
15621.0,VOL,"Volos, Greece",Volos Airport,39.38333333,22.93111111
15623.0,VPE,"Ondjiva, Angola",Ondjiva Airport,-17.04333333,15.68388889
15623.0,VPE,"Ondjiva, Angola",Ondjiva Airport,-17.05,15.7
15624.0,VPS,"Valparaiso, FL",Eglin AFB Destin Fort Walton Beach,30.48333333,-86.52527778
15625.0,VPZ,"Valparaiso, IN",Porter County Regional,41.4525,-87.00527778
15625.0,VPZ,"Valparaiso, IN",Porter County Regional,41.45388889,-87.00694444
13788.0,VQQ,"Jacksonville, FL",Cecil,30.21888889,-81.87722222
13788.0,VQQ,"Jacksonville, FL",Cecil,30.21861111,-81.87666667
15626.0,VQS,"Vieques, PR",Antonio Rivera Rodriguez,18.13333333,-65.49055556
15626.0,VQS,"Vieques, PR",Antonio Rivera Rodriguez,18.13472222,-65.49361111
15626.0,VQS,"Vieques, PR",Antonio Rivera Rodriguez,18.11416667,-65.4225
15627.0,VRA,"Varadero, Cuba",Juan Gualberto Gomez International,23.03444444,-81.43527778
15628.0,VRB,"Vero Beach, FL",Vero Beach Regional,27.6525,-80.41361111
15628.0,VRB,"Vero Beach, FL",Vero Beach Regional,27.65555556,-80.41805556
15629.0,VRC,"Virac, Philippines",Virac Airport,13.57694444,124.205
15629.0,VRC,"Virac, Philippines",Virac Airport,13.5775,124.20583333
15629.0,VRC,"Virac, Philippines",Virac Airport,13.57916667,124.20416667
15630.0,VRK,"Varkaus, Finland",Varkaus Airport,62.17083333,27.86055556
15630.0,VRK,"Varkaus, Finland",Varkaus Airport,62.17333333,27.86611111
15631.0,VRN,"Verona, Italy",Verona Villafranca,45.39694444,10.89027778
15631.0,VRN,"Verona, Italy",Verona Villafranca,45.39694444,10.89055556
15632.0,VSA,"Villahermosa, Mexico",Villahermosa International,17.99694444,-92.81722222
15633.0,VSE,"Viseu, Portugal",Viseu Airport,40.72555556,-7.88916667
15633.0,VSE,"Viseu, Portugal",Viseu Airport,40.72777778,-7.89722222
15634.0,VSF,"Springfield, VT",Hartness State,43.34361111,-72.51722222
15635.0,VST,"Vasteras, Sweden",Vasteras Airport,59.58916667,16.63055556
15635.0,VST,"Vasteras, Sweden",Vasteras Airport,59.58944444,16.63361111
15635.0,VST,"Vasteras, Sweden",Vasteras Airport,59.58972222,16.63388889
16588.0,VT1,"West Dover, VT",Deerfield Valley Regional,42.92722222,-72.86555556
16624.0,VT2,"Warren, VT",Warren Sugarbush,44.1175,-72.82694444
15636.0,VTE,"Vientiane, Laos",Wattay International,17.98472222,102.56666667
15636.0,VTE,"Vientiane, Laos",Wattay International,17.98833333,102.56333333
15637.0,VTN,"Valentine, NE",Miller Field,42.85666667,-100.54888889
15637.0,VTN,"Valentine, NE",Miller Field,42.85694444,-100.54722222
15638.0,VTZ,"Visakhapatnam, India",Visakhapatnam Airport,17.72361111,83.22777778
15638.0,VTZ,"Visakhapatnam, India",Visakhapatnam Airport,17.72111111,83.22472222
15639.0,VUJ,"Albemarle, NC",Stanly County,35.41666667,-80.15083333
15640.0,VUO,"Vancouver, WA",Pearson Field,45.62027778,-122.65638889
15640.0,VUO,"Vancouver, WA",Pearson Field,45.62055556,-122.65638889
15641.0,VUP,"Valledupar, Colombia",Alfonso Lopez Pumarejo,10.435,-73.24944444
15641.0,VUP,"Valledupar, Colombia",Alfonso Lopez Pumarejo,10.43666667,-73.25277778
16466.0,VVC,"Villavicencio, Colombia",Vanguardia,4.16833333,-73.61472222
16466.0,VVC,"Villavicencio, Colombia",Vanguardia,4.16888889,-73.61305556
15643.0,VVI,"Santa Cruz, Bolivia",Viru Viru International,-17.64472222,-63.13527778
15644.0,VVK,"Vastervik, Sweden",Vastervik Airport,57.77805556,16.52416667
15644.0,VVK,"Vastervik, Sweden",Vastervik Airport,57.78,16.52361111
